source_record_id,article_feature_match_method,article_feature_match_conflict,article_feature_source,competing_orders,gap_symmetry,pairing_mechanism,dopant_defect,article_feature_any_available
sc_atlas:4822,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co"",""Ca""]",1
sc_atlas:4821,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co"",""Ca""]",1
sc_atlas:4829,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4828,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4830,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4857,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Ag₅Pb₂O₆""]",1
sc_atlas:4856,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Ag₅Pb₂O₆""]",1
sc_atlas:4855,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Ag₅Pb₂O₆""]",1
sc_atlas:4876,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4875,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4874,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4868,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4869,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4873,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4870,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4881,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""F""]",1
sc_atlas:4882,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""SiC""]",1
sc_atlas:4888,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4889,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4902,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4896,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4903,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4897,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4904,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4898,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4905,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4899,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4900,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4908,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4922,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4916,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4923,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4917,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4924,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4918,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4925,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4919,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4920,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:4979,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""ferromagnetism"",""spin glass""]",,,"[""Cu""]",1
sc_atlas:4980,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""ferromagnetism"",""spin glass""]",,,"[""Cu""]",1
sc_atlas:4978,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""ferromagnetism"",""spin glass""]",,,"[""Cu""]",1
sc_atlas:4977,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""ferromagnetism"",""spin glass""]",,,"[""Cu""]",1
sc_atlas:4991,doi_exact,,all_11200_article_features.xlsx:文章主表,,S_{\pm},"[""magnetic interactions"",""short-range spin correlation""]","[""Co""]",1
sc_atlas:5008,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Hf""]",1
sc_atlas:5007,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Hf""]",1
sc_atlas:5005,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Hf""]",1
sc_atlas:5006,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Hf""]",1
sc_atlas:5004,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Hf""]",1
sc_atlas:5013,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""K"",""oxygen deficiency""]",1
sc_atlas:5014,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""K"",""oxygen deficiency""]",1
sc_atlas:5012,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""K"",""oxygen deficiency""]",1
sc_atlas:5019,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""K"",""oxygen deficiency""]",1
sc_atlas:5020,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""K"",""oxygen deficiency""]",1
sc_atlas:5018,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""K"",""oxygen deficiency""]",1
sc_atlas:5010,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""K"",""oxygen deficiency""]",1
sc_atlas:5011,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""K"",""oxygen deficiency""]",1
sc_atlas:5009,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""K"",""oxygen deficiency""]",1
sc_atlas:5016,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""K"",""oxygen deficiency""]",1
sc_atlas:5017,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""K"",""oxygen deficiency""]",1
sc_atlas:5015,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""K"",""oxygen deficiency""]",1
sc_atlas:5021,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Ni""]",1
sc_atlas:5031,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5049,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5054,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""K""]",1
sc_atlas:5052,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""K""]",1
sc_atlas:5080,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""F""]",1
sc_atlas:5079,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""F""]",1
sc_atlas:5082,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""F""]",1
sc_atlas:5081,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""F""]",1
sc_atlas:5077,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""F""]",1
sc_atlas:5078,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""F""]",1
sc_atlas:5083,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5085,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5084,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5093,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5103,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Cu, Sb"",""oxygen""]",1
sc_atlas:5104,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Cu, Sb"",""oxygen""]",1
sc_atlas:5099,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Cu, Sb"",""oxygen""]",1
sc_atlas:5100,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Cu, Sb"",""oxygen""]",1
sc_atlas:5101,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Cu, Sb"",""oxygen""]",1
sc_atlas:5102,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Cu, Sb"",""oxygen""]",1
sc_atlas:5107,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Cu, Sb"",""oxygen""]",1
sc_atlas:5108,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Cu, Sb"",""oxygen""]",1
sc_atlas:5109,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Cu, Sb"",""oxygen""]",1
sc_atlas:5110,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Cu, Sb"",""oxygen""]",1
sc_atlas:5111,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5117,doi_exact,,all_11200_article_features.xlsx:文章主表,ferromagnetism,,,"[""Se vacancy""]",1
sc_atlas:5116,doi_exact,,all_11200_article_features.xlsx:文章主表,ferromagnetism,,,"[""Se vacancy""]",1
sc_atlas:5120,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5119,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5118,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5128,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Te""]",1
sc_atlas:5127,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Te""]",1
sc_atlas:5121,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Te""]",1
sc_atlas:5122,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Te""]",1
sc_atlas:5123,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Te""]",1
sc_atlas:5132,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Te""]",1
sc_atlas:5125,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Te""]",1
sc_atlas:5131,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Te""]",1
sc_atlas:5124,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Te""]",1
sc_atlas:5130,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Te""]",1
sc_atlas:5155,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""carbon""]",1
sc_atlas:5156,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""carbon""]",1
sc_atlas:5154,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""carbon""]",1
sc_atlas:5153,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""carbon""]",1
sc_atlas:5157,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5185,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""C""]",1
sc_atlas:5193,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5192,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5194,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5195,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:167,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5212,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""antiferromagnetic transition"",""structural transition""]",,,"[""K""]",1
sc_atlas:5211,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""antiferromagnetic transition"",""structural transition""]",,,"[""K""]",1
sc_atlas:5216,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5214,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5218,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5215,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5217,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5219,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5221,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Cd""]",1
sc_atlas:5220,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Cd""]",1
sc_atlas:5227,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Nb""]",1
sc_atlas:5226,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Nb""]",1
sc_atlas:5229,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Nb""]",1
sc_atlas:5228,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Nb""]",1
sc_atlas:5230,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Nb""]",1
sc_atlas:5231,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Nb""]",1
sc_atlas:5224,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Nb""]",1
sc_atlas:5225,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Nb""]",1
sc_atlas:5232,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""√2×√2 charge ordering"",""√5×√5 Fe vacancy order""]",,,"[""Zn""]",1
sc_atlas:5237,doi_exact,,all_11200_article_features.xlsx:文章主表,,d-wave,antiferromagnetic spin fluctuation,"[""Ti""]",1
sc_atlas:5236,doi_exact,,all_11200_article_features.xlsx:文章主表,,d-wave,antiferromagnetic spin fluctuation,"[""Ti""]",1
sc_atlas:5235,doi_exact,,all_11200_article_features.xlsx:文章主表,,d-wave,antiferromagnetic spin fluctuation,"[""Ti""]",1
sc_atlas:5234,doi_exact,,all_11200_article_features.xlsx:文章主表,,d-wave,antiferromagnetic spin fluctuation,"[""Ti""]",1
sc_atlas:5233,doi_exact,,all_11200_article_features.xlsx:文章主表,,d-wave,antiferromagnetic spin fluctuation,"[""Ti""]",1
sc_atlas:5258,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5271,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5270,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5266,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5273,doi_exact,,all_11200_article_features.xlsx:文章主表,ferromagnetism,,,"[""F""]",1
sc_atlas:5272,doi_exact,,all_11200_article_features.xlsx:文章主表,ferromagnetism,,,"[""F""]",1
sc_atlas:5278,doi_exact,,all_11200_article_features.xlsx:文章主表,spin density wave,,,"[""Se""]",1
sc_atlas:5277,doi_exact,,all_11200_article_features.xlsx:文章主表,spin density wave,,,"[""Se""]",1
sc_atlas:5280,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5279,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5281,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5284,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5283,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5286,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5285,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5288,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5287,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5301,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,phonon-mediated,"[""n-AlN""]",1
sc_atlas:5307,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,,,1
sc_atlas:5308,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,,,1
sc_atlas:5309,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,,,1
sc_atlas:5305,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,,,1
sc_atlas:5306,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,,,1
sc_atlas:5315,doi_exact,,all_11200_article_features.xlsx:文章主表,,s± pairing symmetry,,"[""Te""]",1
sc_atlas:5314,doi_exact,,all_11200_article_features.xlsx:文章主表,,s± pairing symmetry,,"[""Te""]",1
sc_atlas:5317,doi_exact,,all_11200_article_features.xlsx:文章主表,,s± pairing symmetry,,"[""Te""]",1
sc_atlas:5316,doi_exact,,all_11200_article_features.xlsx:文章主表,,s± pairing symmetry,,"[""Te""]",1
sc_atlas:5313,doi_exact,,all_11200_article_features.xlsx:文章主表,,s± pairing symmetry,,"[""Te""]",1
sc_atlas:5312,doi_exact,,all_11200_article_features.xlsx:文章主表,,s± pairing symmetry,,"[""Te""]",1
sc_atlas:5311,doi_exact,,all_11200_article_features.xlsx:文章主表,,s± pairing symmetry,,"[""Te""]",1
sc_atlas:5310,doi_exact,,all_11200_article_features.xlsx:文章主表,,s± pairing symmetry,,"[""Te""]",1
sc_atlas:5320,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Pd deficiency""]",1
sc_atlas:5319,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Pd deficiency""]",1
sc_atlas:5322,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5323,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5328,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5329,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5325,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5321,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5326,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5327,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5324,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5330,doi_exact,,all_11200_article_features.xlsx:文章主表,antiferromagnetic order,,,"[""K""]",1
sc_atlas:5350,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""graphene""]",1
sc_atlas:5353,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""graphene""]",1
sc_atlas:5352,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""graphene""]",1
sc_atlas:5349,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""graphene""]",1
sc_atlas:5351,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""graphene""]",1
sc_atlas:5348,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""graphene""]",1
sc_atlas:5347,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""graphene""]",1
sc_atlas:16877,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5368,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5379,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5378,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5377,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5376,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5380,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5385,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5388,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5398,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5392,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5402,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5395,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5403,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5393,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5389,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5396,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5399,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5400,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5386,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5401,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5397,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5390,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5387,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5391,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5394,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5408,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""F""]",1
sc_atlas:5407,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""F""]",1
sc_atlas:5410,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Cu""]",1
sc_atlas:5433,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5432,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:5438,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""oxygen deficiency""]",1
sc_atlas:5435,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""oxygen deficiency""]",1
sc_atlas:5436,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""oxygen deficiency""]",1
sc_atlas:5434,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""oxygen deficiency""]",1
